PROKKA_ERR1018189_M2-Pk001A.SZAXPI003413-4_bin.48.faa	-	376	IPR010866_auto	-	428	0.0052	13.0	0.1	1	1	6.3e-06	0.0055	12.9	0.1	155	272	85	244	16	352	0.65	BDMDJGAL_01119	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate	2-epimerase
PROKKA_ERR1018189_M2-Pk001A.SZAXPI003413-4_bin.48.faa	-	242	IPR010866_auto	-	428	0.0089	12.2	0.0	1	1	1e-05	0.0091	12.2	0.0	228	281	66	125	5	194	0.72	BDMDJGAL_01044	hypothetical	protein
PROKKA_ERR1018248_M2-PK533A.SZAXPI015244-32_bin.28.faa	-	320	IPR010866_auto	-	428	2.6e-09	34.6	4.0	1	1	1.9e-12	3.2e-09	34.4	4.0	37	314	4	285	1	316	0.53	HDGHHLGD_00770	hypothetical	protein
PROKKA_ERR1018248_M2-PK533A.SZAXPI015244-32_bin.28.faa	-	287	IPR010866_auto	-	428	0.014	12.5	0.1	1	1	1e-05	0.017	12.2	0.1	194	268	108	187	38	217	0.64	HDGHHLGD_01662	Energy-dependent	translational
PROKKA_ERR1018266_M2-PK701A.SZAXPI015262-79_bin.5.faa	-	113	IPR010866_auto	-	428	0.018	12.9	0.0	1	1	3.1e-06	0.018	12.9	0.0	219	253	40	86	3	98	0.72	BCECILAO_05403	hypothetical	protein
PROKKA_ERR1018245_M2-PK523A.SZAXPI015241-27_bin.17.faa	-	361	IPR010866_auto	-	428	1.9e-15	54.6	1.4	1	1	8.8e-19	2.4e-15	54.2	1.4	37	309	3	327	1	335	0.51	FPOMBBLN_01535	hypothetical	protein
PROKKA_ERR1018258_M2-PK644A.SZAXPI015254-45_bin.10.faa	-	329	IPR010866_auto	-	428	1.1e-19	70.1	1.3	1	1	1.6e-23	1.4e-19	69.8	1.3	91	316	58	294	5	316	0.62	CIFBJFDF_01928	hypothetical	protein
PROKKA_ERR1018283_M2-PK051A.SZAXPI017455-21_bin.1.faa	-	378	IPR010866_auto	-	428	0.017	13.0	0.1	1	1	2.9e-06	0.018	13.0	0.1	157	272	89	246	19	359	0.66	GBJJALBG_00719	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate	2-epimerase
PROKKA_ERR1018185_M2-Pk008A.SZAXPI003409-8_bin.19.faa	-	324	IPR010866_auto	-	428	1.4e-12	44.6	0.0	1	1	8.7e-16	1.7e-12	44.4	0.0	37	298	3	287	1	318	0.64	PNMCGCKD_01584	hypothetical	protein
PROKKA_ERR1018203_A60A.SZAXPI003427-1_bin.33.faa	-	336	IPR010866_auto	-	428	6.3e-26	88.2	0.6	1	1	5.2e-29	7.5e-26	87.9	0.6	111	315	73	307	5	333	0.57	MELKECOD_00014	hypothetical	protein
PROKKA_ERR1018197_M2-Pk011A.SZAXPI003421-5_bin.29.faa	-	314	IPR010866_auto	-	428	1.3e-09	34.4	0.0	1	1	2.6e-12	3.5e-09	32.9	0.0	38	301	3	278	1	308	0.55	PLDCDLDD_00197	hypothetical	protein
PROKKA_ERR1018251_M2-PK556A.SZAXPI015247-35_bin.13.faa	-	362	IPR010866_auto	-	428	2.6e-12	41.9	1.3	1	1	5.7e-15	3.1e-12	41.7	1.3	40	328	4	307	1	357	0.48	HFIFKDFK_00372	hypothetical	protein
PROKKA_ERR1018255_M2-PK617A.SZAXPI015251-41_bin.32.faa	-	361	IPR010866_auto	-	428	2.3e-15	54.5	1.4	1	1	9.4e-19	2.9e-15	54.2	1.4	37	309	3	327	1	335	0.51	HAKKOALC_00813	hypothetical	protein
PROKKA_ERR1018259_M2-PK647A.SZAXPI015255-46_bin.50.faa	-	335	IPR010866_auto	-	428	4.2e-10	35.6	0.5	1	1	5.2e-13	5.6e-10	35.2	0.5	63	328	21	301	1	330	0.50	KGKCEEBC_00702	hypothetical	protein
PROKKA_ERR1018196_M2-Pk012A.SZAXPI003420-4_bin.29.faa	-	360	IPR010866_auto	-	428	2.5e-34	115.7	4.7	1	1	2.3e-37	3e-34	115.5	4.7	36	330	1	332	1	358	0.67	CPDBFFIN_00093	hypothetical	protein
PROKKA_ERR1018238_515A.SZAXPI015233-19_bin.71.faa	-	323	IPR010866_auto	-	428	1.2e-12	44.4	0.0	1	1	1e-15	1.5e-12	44.2	0.0	37	307	3	297	1	317	0.61	JCBFJJPE_01209	hypothetical	protein
PROKKA_ERR1018250_M2-PK548A.SZAXPI015246-34_bin.32.faa	-	232	IPR010866_auto	-	428	0.02	11.5	0.0	1	1	1e-05	0.025	11.2	0.0	197	295	106	230	51	231	0.69	BCDPLBHP_01139	Bacitracin	export
PROKKA_ERR1018235_519A.SZAXPI015230-16_bin.60.faa	-	170	IPR010866_auto	-	428	0.0053	12.6	0.1	1	1	3.8e-06	0.0054	12.6	0.1	151	229	63	169	13	170	0.61	BDJFKIEM_01139	hypothetical	protein
PROKKA_ERR1018306_MSC119A.SZAXPI017589-133_bin.10.faa	-	361	IPR010866_auto	-	428	4.9e-18	62.9	1.8	1	1	2.5e-21	5.8e-18	62.6	1.8	36	331	1	320	1	359	0.61	FOCBIHGA_02304	hypothetical	protein
PROKKA_ERR1018258_M2-PK644A.SZAXPI015254-45_bin.22.faa	-	204	IPR010866_auto	-	428	0.0047	12.1	0.0	1	1	6.9e-06	0.0058	11.8	0.0	197	295	78	202	22	203	0.69	BHBDIEOJ_00017	Bacitracin	export
PROKKA_ERR1018197_M2-Pk011A.SZAXPI003421-5_bin.57.faa	-	373	IPR010866_auto	-	428	1.9e-18	62.4	6.4	1	1	6.7e-21	2.2e-18	62.2	6.4	41	327	16	327	1	368	0.61	KGAENCHI_00654	hypothetical	protein
PROKKA_ERR1018197_M2-Pk011A.SZAXPI003421-5_bin.57.faa	-	341	IPR010866_auto	-	428	7.4e-17	57.2	8.1	1	1	2.6e-19	8.5e-17	57.0	8.1	36	340	1	309	1	340	0.57	KGAENCHI_00460	hypothetical	protein
PROKKA_ERR1018216_M2-PK024A.SZAXPI015211-166_bin.3.faa	-	314	IPR010866_auto	-	428	1.7e-09	34.4	0.0	1	1	2.3e-12	4e-09	33.1	0.0	38	301	3	278	1	308	0.57	CHNDDLGC_00098	hypothetical	protein
PROKKA_ERR1018212_M2-Pk009A.SZAXPI003436-7_bin.46.faa	-	296	IPR010866_auto	-	428	0.083	12.3	2.0	1	1	1.2e-05	0.1	12.0	1.6	86	199	132	257	90	292	0.56	COFEIEDE_01600	Putative	glycosyltransferase
PROKKA_ERR1018212_M2-Pk009A.SZAXPI003436-7_bin.46.faa	-	352	IPR010866_auto	-	428	0.092	12.1	0.0	1	1	1.6e-05	0.14	11.6	0.0	286	343	179	232	154	342	0.51	COFEIEDE_11957	hypothetical	protein
PROKKA_ERR1018212_M2-Pk009A.SZAXPI003436-7_bin.5.faa	-	361	IPR010866_auto	-	428	2.3e-15	54.2	1.5	1	1	1.2e-18	2.8e-15	53.9	1.5	37	309	3	327	1	335	0.51	OMCKDDPD_00967	hypothetical	protein
PROKKA_ERR1018285_M2-PK055A.SZAXPI017457-24_bin.45.faa	-	482	IPR010866_auto	-	428	4.5e-08	29.3	6.5	1	1	4.4e-11	6e-08	28.9	6.5	71	343	125	447	32	480	0.54	JIPJCCMI_00137	hypothetical	protein
PROKKA_ERR1018281_M2-PK046A.SZAXPI017453-19_bin.23.faa	-	329	IPR010866_auto	-	428	5.3e-13	47.0	0.1	1	1	1.6e-16	6.1e-13	46.8	0.1	118	315	84	297	1	320	0.51	IILPGLEI_02328	hypothetical	protein
PROKKA_ERR1018239_512A.SZAXPI015234-20_bin.30.faa	-	322	IPR010866_auto	-	428	1e-13	48.6	0.0	1	1	5.6e-17	1.2e-13	48.3	0.0	37	297	3	284	1	314	0.67	JKCHPLDL_00543	hypothetical	protein
PROKKA_ERR1018201_M2-Pk005A.SZAXPI003425-1_bin.3.faa	-	342	IPR010866_auto	-	428	6.3e-18	63.7	0.1	1	1	1.4e-21	7.4e-18	63.4	0.1	36	325	1	319	1	338	0.61	EDHBJEHK_03204	hypothetical	protein
PROKKA_ERR1018248_M2-PK533A.SZAXPI015244-32_bin.21.faa	-	322	IPR010866_auto	-	428	4e-13	46.2	0.0	1	1	2.9e-16	4.8e-13	45.9	0.0	37	297	3	284	1	314	0.65	EMECLIBE_01011	hypothetical	protein
PROKKA_ERR1018302_MSC78A.SZAXPI017585-109_bin.20.faa	-	321	IPR010866_auto	-	428	2.8e-21	71.4	0.5	1	1	6.6e-24	3.3e-21	71.1	0.5	37	316	8	293	1	315	0.59	DFGAOJOE_00118	hypothetical	protein
PROKKA_ERR1018275_M2-PK732A.SZAXPI015271-93_bin.29.faa	-	322	IPR010866_auto	-	428	4.2e-13	46.3	0.0	1	1	2.7e-16	5.1e-13	46.1	0.0	37	297	3	284	1	314	0.66	OJFJGNOJ_00953	hypothetical	protein
PROKKA_ERR1018240_502A.SZAXPI015235-21_bin.39.faa	-	378	IPR010866_auto	-	428	2e-25	87.9	0.0	1	1	6.9e-29	2.5e-25	87.5	0.0	39	330	26	345	2	373	0.61	EDNLLJFD_01005	hypothetical	protein
PROKKA_ERR1018248_M2-PK533A.SZAXPI015244-32_bin.4.faa	-	361	IPR010866_auto	-	428	2.9e-15	53.8	1.4	1	1	1.5e-18	3.6e-15	53.5	1.4	37	309	3	327	1	339	0.50	IBAIOEAO_00077	hypothetical	protein
PROKKA_ERR1018187_M2-Pk010A.SZAXPI003411-6_bin.17.faa	-	314	IPR010866_auto	-	428	2.1e-09	34.4	0.0	1	1	2.6e-12	5.7e-09	32.9	0.0	38	301	3	278	1	308	0.55	ACCHKLKP_01599	hypothetical	protein
PROKKA_ERR1018251_M2-PK556A.SZAXPI015247-35_bin.3.faa	-	370	IPR010866_auto	-	428	0.016	11.4	0.0	1	1	1.5e-05	0.027	10.6	0.0	152	285	30	187	3	196	0.56	EFMDNIDA_01091	o-succinylbenzoate	synthase
PROKKA_ERR1018236_517A.SZAXPI015231-17_bin.33.faa	-	367	IPR010866_auto	-	428	1.3e-12	41.6	1.3	1	1	7.3e-15	1.6e-12	41.3	1.3	37	341	2	327	1	360	0.51	GBFLBBBO_00135	hypothetical	protein
PROKKA_ERR1018305_MSC103A.SZAXPI017588-123_bin.71.faa	-	503	IPR010866_auto	-	428	4.7e-11	39.7	0.0	1	1	3.1e-14	6.4e-11	39.2	0.0	134	315	217	469	124	488	0.61	GNABDNEE_00851	hypothetical	protein
PROKKA_ERR1018189_M2-Pk001A.SZAXPI003413-4_bin.10.faa	-	230	IPR010866_auto	-	428	0.00061	15.5	0.2	1	1	5.5e-07	0.00067	15.4	0.2	185	268	71	186	16	210	0.62	NNDHHLAC_00954	putative	ABC
PROKKA_ERR1018290_M2-PK066A.SZAXPI017462-33_bin.51.faa	-	178	IPR010866_auto	-	428	2.7e-10	37.4	0.1	1	1	1.2e-13	3e-10	37.3	0.1	204	324	16	142	2	173	0.77	NBDBFMGI_01553	hypothetical	protein
PROKKA_ERR1018267_M2-PK705A.SZAXPI015263-84_bin.48.faa	-	363	IPR010866_auto	-	428	1.4e-09	35.8	0.8	1	1	5.2e-13	2.1e-09	35.2	0.8	155	331	79	304	3	358	0.49	KJFBKPNJ_00036	hypothetical	protein
PROKKA_ERR1018261_M2-PK653A.SZAXPI015257-56_bin.12.faa	-	367	IPR010866_auto	-	428	9.1e-23	78.0	1.7	1	1	6.7e-26	1.1e-22	77.7	1.7	32	326	2	324	1	355	0.62	KKECGPIM_01360	hypothetical	protein
PROKKA_ERR1018288_M2-PK064A.SZAXPI017460-27_bin.21.faa	-	361	IPR010866_auto	-	428	2.5e-15	53.9	1.4	1	1	1.4e-18	3.1e-15	53.6	1.4	37	309	3	327	1	336	0.50	OGBLOFPI_00099	hypothetical	protein
PROKKA_ERR1018275_M2-PK732A.SZAXPI015271-93_bin.12.faa	-	151	IPR010866_auto	-	428	0.007	12.8	0.0	1	1	3.8e-06	0.0079	12.6	0.0	28	139	8	93	2	139	0.68	OKGOAMBP_01179	hypothetical	protein
PROKKA_ERR1018196_M2-Pk012A.SZAXPI003420-4_bin.4.faa	-	314	IPR010866_auto	-	428	3.2e-09	32.9	0.0	1	1	6.2e-12	7.8e-09	31.7	0.0	38	301	3	278	1	308	0.56	BLDEDLMH_01094	hypothetical	protein
PROKKA_ERR1018248_M2-PK533A.SZAXPI015244-32_bin.15.faa	-	314	IPR010866_auto	-	428	1.6e-09	34.6	0.0	1	1	1.8e-12	3.7e-09	33.4	0.0	38	301	3	278	1	308	0.57	MOGAHPAK_00777	hypothetical	protein
PROKKA_ERR1018201_M2-Pk005A.SZAXPI003425-1_bin.19.faa	-	498	IPR010866_auto	-	428	5.9e-10	36.6	0.0	1	1	5.7e-13	8.2e-10	36.1	0.0	143	316	221	465	151	493	0.60	IAIKCLIG_01287	hypothetical	protein
PROKKA_ERR1018201_M2-Pk005A.SZAXPI003425-1_bin.19.faa	-	498	IPR010866_auto	-	428	6e-10	36.5	0.0	1	1	5.8e-13	8.4e-10	36.0	0.0	144	316	227	465	168	489	0.60	IAIKCLIG_01505	hypothetical	protein
PROKKA_ERR1018256_M2-PK619A.SZAXPI015252-43_bin.41.faa	-	314	IPR010866_auto	-	428	2e-09	34.4	0.0	1	1	2.3e-12	4.9e-09	33.1	0.0	38	301	3	278	1	308	0.57	MKKMOGBN_00441	hypothetical	protein
PROKKA_ERR1018214_M2-PK018A.SZAXPI015209-133_bin.9.faa	-	349	IPR010866_auto	-	428	2e-33	112.3	2.8	1	1	2.6e-36	2.4e-33	112.0	2.8	36	331	1	329	1	346	0.66	JJFNNKAC_00174	hypothetical	protein
PROKKA_ERR1018242_M2-PK504A.SZAXPI015238-24_bin.38.faa	-	339	IPR010866_auto	-	428	2.9e-21	73.8	1.1	1	1	1.2e-24	3.3e-21	73.6	1.1	25	315	6	307	1	332	0.62	ACDEGHKA_02650	hypothetical	protein
PROKKA_ERR1018190_M2-Pk013A.SZAXPI003414-3_bin.24.faa	-	498	IPR010866_auto	-	428	5.6e-10	36.6	0.0	1	1	2.8e-13	7.8e-10	36.1	0.0	143	316	221	465	151	493	0.60	AFOKFOHF_01367	hypothetical	protein
PROKKA_ERR1018290_M2-PK066A.SZAXPI017462-33_bin.4.faa	-	498	IPR010866_auto	-	428	1.6e-09	34.7	0.0	1	1	1e-12	2.3e-09	34.2	0.0	144	316	227	465	168	489	0.61	FPEJPIDK_01748	hypothetical	protein
PROKKA_ERR1018241_A10A.SZAXPI015237-23_bin.29.faa	-	325	IPR010866_auto	-	428	6.5e-17	56.2	7.8	1	1	2.6e-19	7.6e-17	56.0	7.8	36	339	1	308	1	324	0.58	NEGGOOOK_00022	hypothetical	protein
PROKKA_ERR1018219_M2-PK041A.SZAXPI015214-19_bin.4.faa	-	339	IPR010866_auto	-	428	2e-15	52.7	2.6	1	1	6.5e-18	2.5e-15	52.4	2.6	36	327	1	309	1	336	0.55	KIPBFIIE_00369	hypothetical	protein
PROKKA_ERR1018219_M2-PK041A.SZAXPI015214-19_bin.4.faa	-	416	IPR010866_auto	-	428	0.0076	11.2	1.6	1	1	6.4e-05	0.024	9.6	1.4	220	266	251	336	70	356	0.63	KIPBFIIE_00234	UTP--glucose-1-phosphate	uridylyltransferase
PROKKA_ERR1018217_M2-PK801A.SZAXPI015212-113_bin.47.faa	-	322	IPR010866_auto	-	428	1e-13	48.1	0.0	1	1	8e-17	1.3e-13	47.8	0.0	37	297	3	284	1	314	0.67	PJLPGCFK_00979	hypothetical	protein
PROKKA_ERR1018274_M2-PK730A.SZAXPI015270-90_bin.39.faa	-	182	IPR010866_auto	-	428	5.7e-05	20.0	0.3	1	1	3.6e-08	9.5e-05	19.3	0.1	205	265	27	103	5	115	0.75	CCCHFEPN_01774	Histidine	biosynthesis
PROKKA_ERR1018254_M2-PK615A.SZAXPI015250-39_bin.1.faa	-	250	IPR010866_auto	-	428	0.0025	13.7	0.0	1	1	2.1e-06	0.0031	13.5	0.0	184	269	84	191	47	209	0.61	ECOCPEOM_00797	Multidrug	efflux
PROKKA_ERR1018210_M113A.SZAXPI003434-7_bin.29.faa	-	369	IPR010866_auto	-	428	1.2e-18	65.0	0.2	1	1	1.2e-21	1.5e-18	64.7	0.2	37	330	18	331	2	366	0.57	PAMFHJJF_02508	hypothetical	protein
PROKKA_ERR1018210_M113A.SZAXPI003434-7_bin.29.faa	-	225	IPR010866_auto	-	428	0.048	10.3	1.9	1	1	4.8e-05	0.06	10.0	1.5	22	55	77	116	55	170	0.63	PAMFHJJF_00289	hypothetical	protein
PROKKA_ERR1018308_M2-PK520B.SZAXPI017591-140_bin.57.faa	-	359	IPR010866_auto	-	428	3.6e-19	63.0	0.3	1	1	2.2e-21	4.1e-19	62.8	0.3	36	330	2	315	1	358	0.59	GNEKKAMB_00059	hypothetical	protein
PROKKA_ERR1018301_MSC76A.SZAXPI017584-108_bin.9.faa	-	314	IPR010866_auto	-	428	2.5e-21	71.1	0.1	1	1	7.5e-24	2.8e-21	70.9	0.1	126	322	87	302	1	312	0.64	IMKOGLHI_00305	hypothetical	protein
PROKKA_ERR1018307_MSC120A.SZAXPI017590-136_bin.7.faa	-	314	IPR010866_auto	-	428	2e-09	34.3	0.0	1	1	2.4e-12	4.8e-09	33.1	0.0	38	301	3	278	1	308	0.57	BMFDIJBI_00884	hypothetical	protein
PROKKA_ERR1018309_M2-PK531B.SZAXPI017592-142_bin.29.faa	-	250	IPR010866_auto	-	428	0.0002	17.7	0.0	1	1	1.3e-07	0.00025	17.4	0.0	174	268	73	190	46	208	0.62	LCPODGPJ_01826	Multidrug	efflux
PROKKA_ERR1018237_516A.SZAXPI015232-18_bin.40.faa	-	232	IPR010866_auto	-	428	0.017	11.8	0.0	1	1	8.3e-06	0.02	11.5	0.0	197	295	106	230	58	231	0.69	KGDMAPEK_01417	Bacitracin	export
PROKKA_ERR1018305_MSC103A.SZAXPI017588-123_bin.22.faa	-	361	IPR010866_auto	-	428	2e-15	54.5	1.4	1	1	1.9e-18	2.4e-15	54.2	1.4	37	309	3	327	1	335	0.51	ICLHLLLD_02175	hypothetical	protein
PROKKA_ERR1018305_MSC103A.SZAXPI017588-123_bin.22.faa	-	501	IPR010866_auto	-	428	0.0064	13.2	0.1	1	1	8.5e-06	0.011	12.5	0.1	177	268	94	203	15	233	0.65	ICLHLLLD_02352	Galactose/methyl	galactoside
PROKKA_ERR1018272_M2-PK725A.SZAXPI015268-109_bin.22.faa	-	503	IPR010866_auto	-	428	1.1e-10	39.4	0.0	1	1	7.7e-14	1.5e-10	39.0	0.0	134	315	217	469	124	488	0.60	NLGKPCPC_02421	hypothetical	protein
PROKKA_ERR1018272_M2-PK725A.SZAXPI015268-109_bin.22.faa	-	168	IPR010866_auto	-	428	6.4e-08	30.3	0.0	1	1	3.5e-11	7e-08	30.2	0.0	222	316	44	135	7	159	0.70	NLGKPCPC_02111	hypothetical	protein
PROKKA_ERR1018186_M122A.SZAXPI003410-3_bin.14.faa	-	370	IPR010866_auto	-	428	1.2e-14	52.2	0.0	1	1	4.4e-18	1.5e-14	52.0	0.0	36	316	1	330	1	351	0.57	FAEAPDGK_00945	hypothetical	protein
PROKKA_ERR1018244_M2-PK522A.SZAXPI015240-26_bin.21.faa	-	361	IPR010866_auto	-	428	7.1e-15	52.7	1.5	1	1	6.4e-18	8.8e-15	52.4	1.5	37	309	3	327	1	335	0.51	PHOIGNMA_02473	hypothetical	protein
PROKKA_ERR1018244_M2-PK522A.SZAXPI015240-26_bin.21.faa	-	501	IPR010866_auto	-	428	0.0031	14.4	0.1	1	1	3.9e-06	0.0053	13.6	0.1	177	268	94	203	15	233	0.65	PHOIGNMA_00661	Galactose/methyl	galactoside
PROKKA_ERR1018223_M2-PK032A.SZAXPI015218-16_bin.3.faa	-	314	IPR010866_auto	-	428	1.9e-09	34.4	0.0	1	1	2.6e-12	5.1e-09	32.9	0.0	38	301	3	278	1	308	0.55	NAPCMOFL_00126	hypothetical	protein
PROKKA_ERR1018205_A51A.SZAXPI003429-3_bin.46.faa	-	349	IPR010866_auto	-	428	7.7e-34	112.3	2.8	1	1	2.6e-36	9.2e-34	112.0	2.8	36	331	1	329	1	346	0.66	EKNCPBFC_00243	hypothetical	protein
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.43.faa	-	335	IPR010866_auto	-	428	2.1e-24	84.7	3.6	1	1	1.1e-27	2.2e-24	84.6	3.6	36	316	1	318	1	335	0.60	HIPBCNGN_01224	hypothetical	protein
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.43.faa	-	287	IPR010866_auto	-	428	0.018	12.5	0.1	1	1	1e-05	0.021	12.2	0.1	194	268	108	187	38	217	0.64	HIPBCNGN_01294	Energy-dependent	translational
PROKKA_ERR1018293_M2-PK085A.SZAXPI017465-43_bin.16.faa	-	349	IPR010866_auto	-	428	2e-18	64.3	0.6	1	1	9.4e-22	2.4e-18	64.0	0.6	38	340	3	334	1	348	0.58	CKDCPPKC_00355	hypothetical	protein
PROKKA_ERR1018188_M2-Pk014A.SZAXPI003412-1_bin.11.faa	-	244	IPR010866_auto	-	428	0.0052	12.2	0.1	1	1	6.1e-06	0.0061	11.9	0.1	162	286	86	202	43	225	0.60	MNAFCDAE_00658	Multidrug	efflux
PROKKA_ERR1018215_M2-PK037B.SZAXPI015210-17_bin.58.faa	-	153	IPR010866_auto	-	428	0.0015	13.7	0.0	1	1	1.9e-06	0.0016	13.6	0.0	191	268	25	108	6	145	0.69	HHHOKNCC_00210	Carnitine	transport
PROKKA_ERR1018308_M2-PK520B.SZAXPI017591-140_bin.1.faa	-	361	IPR010866_auto	-	428	1.7e-14	51.1	0.6	1	1	2e-17	2.2e-14	50.7	0.6	36	308	7	325	1	326	0.48	GHKMCJII_00876	hypothetical	protein
PROKKA_ERR1018308_M2-PK520B.SZAXPI017591-140_bin.1.faa	-	576	IPR010866_auto	-	428	0.013	12.0	0.1	1	1	2.5e-05	0.027	10.9	0.1	210	287	122	220	101	319	0.68	GHKMCJII_00762	Putative	HMP/thiamine
PROKKA_ERR1018189_M2-Pk001A.SZAXPI003413-4_bin.18.faa	-	470	IPR010866_auto	-	428	0.00011	16.7	4.8	1	1	3.8e-07	0.0002	15.9	4.8	39	325	78	415	24	460	0.52	IDEPIJCN_00145	hypothetical	protein
PROKKA_ERR1018246_M2-PK524A.SZAXPI015242-30_bin.42.faa	-	361	IPR010866_auto	-	428	2.5e-15	53.9	1.4	1	1	1.4e-18	3.1e-15	53.6	1.4	37	309	3	327	1	336	0.50	LNLFBGJE_01837	hypothetical	protein
PROKKA_ERR1018194_M2-Pk017A.SZAXPI003418-8_bin.39.faa	-	322	IPR010866_auto	-	428	1.2e-14	51.3	0.0	1	1	8.1e-18	1.4e-14	51.1	0.0	37	297	3	284	1	314	0.67	DEGNJNKA_01443	hypothetical	protein
PROKKA_ERR1018259_M2-PK647A.SZAXPI015255-46_bin.15.faa	-	306	IPR010866_auto	-	428	8.2e-20	69.3	1.4	1	1	2.7e-23	9.7e-20	69.1	1.4	125	313	71	284	3	302	0.57	ONKGDJHF_00040	hypothetical	protein
PROKKA_ERR1018198_M116A.SZAXPI003422-11_bin.41.faa	-	384	IPR010866_auto	-	428	6.5e-10	35.3	8.2	1	1	6e-13	7.8e-10	35.0	8.2	40	341	8	352	1	381	0.50	CHAAAOIL_00543	hypothetical	protein
PROKKA_ERR1018245_M2-PK523A.SZAXPI015241-27_bin.8.faa	-	391	IPR010866_auto	-	428	5.1e-21	73.9	1.3	1	1	1e-24	5.7e-21	73.8	1.3	42	329	26	354	1	389	0.55	BGHBEEKM_04030	hypothetical	protein
PROKKA_ERR1018273_M2-PK729A.SZAXPI015269-94_bin.37.faa	-	367	IPR010866_auto	-	428	8.5e-17	57.6	0.3	1	1	1e-19	1e-16	57.3	0.3	36	318	6	344	1	362	0.56	BJDOBGKJ_00922	hypothetical	protein
PROKKA_ERR1018239_512A.SZAXPI015234-20_bin.3.faa	-	314	IPR010866_auto	-	428	1.1e-09	35.1	0.0	1	1	1.3e-12	2.6e-09	34.0	0.0	38	301	3	278	1	308	0.57	ICFMMODL_01113	hypothetical	protein
PROKKA_ERR1018266_M2-PK701A.SZAXPI015262-79_bin.1.faa	-	376	IPR010866_auto	-	428	0.00025	17.6	12.3	1	1	2.3e-07	0.00051	16.6	12.2	144	331	158	348	63	375	0.53	BKPJGBGH_02169	hypothetical	protein
PROKKA_ERR1018283_M2-PK051A.SZAXPI017455-21_bin.45.faa	-	376	IPR010866_auto	-	428	0.01	13.2	0.1	1	1	2.7e-06	0.011	13.1	0.1	145	272	72	244	12	355	0.65	KIILGBEM_02594	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate	2-epimerase
PROKKA_ERR1018265_M2-PK699A.SZAXPI015261-75_bin.33.faa	-	335	IPR010866_auto	-	428	9.9e-24	82.9	3.2	1	1	2.1e-27	1.2e-23	82.6	3.2	36	315	1	317	1	328	0.60	IEOKPCLN_05499	hypothetical	protein
