PROKKA_ERR1018231_M2-PK029A.SZAXPI015226-14_bin.41.faa	-	202	neuA_final_mafft_auto	-	321	0.002	14.8	0.0	2	2	1.3e-05	0.0092	12.6	0.0	121	163	66	111	58	201	0.51	PPMAGGBG_02129	D-fructose-6-phosphate	cytidylyltransferase
PROKKA_ERR1018286_M2-PK059A.SZAXPI017458-25_bin.11.faa	-	250	neuA_final_mafft_auto	-	321	1e-18	65.0	0.0	1	1	1.6e-21	4.9e-18	62.8	0.0	35	254	1	249	1	250	0.70	OFKPJDBE_03043	8-amino-3,8-dideoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018230_M2-PK038A.SZAXPI015225-18_bin.52.faa	-	240	neuA_final_mafft_auto	-	321	5.9e-06	22.4	0.4	1	1	1.1e-08	1e-05	21.6	0.4	54	189	22	159	10	240	0.64	JKKFBFKE_00386	Ribitol-5-phosphate	cytidylyltransferase
PROKKA_ERR1018230_M2-PK038A.SZAXPI015225-18_bin.52.faa	-	468	neuA_final_mafft_auto	-	321	6.1e-06	22.4	0.0	1	1	1.3e-08	1.2e-05	21.4	0.0	37	216	6	186	1	209	0.70	JKKFBFKE_01241	Bifunctional	protein
PROKKA_ERR1018198_M116A.SZAXPI003422-11_bin.26.faa	-	242	neuA_final_mafft_auto	-	321	1e-08	31.5	0.0	1	1	1.7e-11	1.5e-08	30.9	0.0	54	253	27	241	7	242	0.68	KMJJJJIH_01215	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018198_M116A.SZAXPI003422-11_bin.26.faa	-	822	neuA_final_mafft_auto	-	321	0.0062	12.5	0.0	1	2	0.14	1.3e+02	-1.7	0.0	77	107	183	212	176	213	0.87	KMJJJJIH_00141	Malonyl-[acyl-carrier	protein]
PROKKA_ERR1018198_M116A.SZAXPI003422-11_bin.26.faa	-	822	neuA_final_mafft_auto	-	321	0.0062	12.5	0.0	2	2	2.5e-05	0.023	10.6	0.0	146	178	659	690	658	708	0.86	KMJJJJIH_00141	Malonyl-[acyl-carrier	protein]
PROKKA_ERR1018239_512A.SZAXPI015234-20_bin.8.faa	-	254	neuA_final_mafft_auto	-	321	1.2e-54	182.6	0.0	1	1	1.3e-57	1.3e-54	182.4	0.0	35	253	1	236	1	252	0.85	MHLDALDH_01133	CMP-N,N'-diacetyllegionaminic	acid
PROKKA_ERR1018239_512A.SZAXPI015234-20_bin.8.faa	-	244	neuA_final_mafft_auto	-	321	4.9e-24	82.0	0.0	1	2	1.1e-22	1.1e-19	67.7	0.0	35	100	1	65	1	83	0.94	MHLDALDH_00181	3-deoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018239_512A.SZAXPI015234-20_bin.8.faa	-	244	neuA_final_mafft_auto	-	321	4.9e-24	82.0	0.0	2	2	6e-06	0.0062	12.7	0.0	203	255	183	242	148	244	0.75	MHLDALDH_00181	3-deoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018254_M2-PK615A.SZAXPI015250-39_bin.70.faa	-	253	neuA_final_mafft_auto	-	321	3.1e-55	184.4	0.0	1	1	3.7e-58	3.6e-55	184.2	0.0	35	253	1	236	1	251	0.85	AJHJLCGP_01594	CMP-N,N'-diacetyllegionaminic	acid
PROKKA_ERR1018254_M2-PK615A.SZAXPI015250-39_bin.70.faa	-	244	neuA_final_mafft_auto	-	321	9.2e-23	77.8	0.1	1	2	2.8e-22	2.7e-19	66.3	0.0	35	100	1	65	1	83	0.93	AJHJLCGP_01200	3-deoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018254_M2-PK615A.SZAXPI015250-39_bin.70.faa	-	244	neuA_final_mafft_auto	-	321	9.2e-23	77.8	0.1	2	2	4.1e-05	0.04	9.9	0.0	220	255	206	242	136	244	0.77	AJHJLCGP_01200	3-deoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018282_M2-PK047A.SZAXPI017454-20_bin.4.faa	-	452	neuA_final_mafft_auto	-	321	9.1e-09	32.2	0.6	1	1	2.8e-10	3.6e-07	26.9	0.6	54	255	21	242	13	321	0.59	OPCGAEEN_00230	Bifunctional	protein
PROKKA_ERR1018282_M2-PK047A.SZAXPI017454-20_bin.4.faa	-	229	neuA_final_mafft_auto	-	321	0.001	15.6	1.1	1	1	3.3e-06	0.0042	13.5	1.1	38	162	3	126	1	227	0.57	OPCGAEEN_02568	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018266_M2-PK701A.SZAXPI015262-79_bin.44.faa	-	227	neuA_final_mafft_auto	-	321	3.3e-78	260.7	0.0	1	1	2.2e-81	3.6e-78	260.6	0.0	35	250	1	221	1	227	0.90	BCALAMJO_02278	CMP-N,N'-diacetyllegionaminic	acid
PROKKA_ERR1018266_M2-PK701A.SZAXPI015262-79_bin.44.faa	-	251	neuA_final_mafft_auto	-	321	3.7e-18	63.4	0.1	1	1	2e-20	3.4e-17	60.2	0.1	35	253	1	248	1	250	0.66	BCALAMJO_01541	3-deoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.76.faa	-	253	neuA_final_mafft_auto	-	321	2.1e-54	181.5	0.1	1	1	2.8e-57	2.5e-54	181.3	0.1	35	253	1	236	1	251	0.85	PILCBONB_00107	CMP-N,N'-diacetyllegionaminic	acid
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.76.faa	-	244	neuA_final_mafft_auto	-	321	8.2e-23	77.8	0.1	1	2	2.8e-22	2.4e-19	66.3	0.0	35	100	1	65	1	83	0.93	PILCBONB_00574	3-deoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.76.faa	-	244	neuA_final_mafft_auto	-	321	8.2e-23	77.8	0.1	2	2	4.1e-05	0.036	9.9	0.0	220	255	206	242	136	244	0.77	PILCBONB_00574	3-deoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018212_M2-Pk009A.SZAXPI003436-7_bin.38.faa	-	387	neuA_final_mafft_auto	-	321	6.1e-07	24.1	0.0	1	1	1.2e-09	7.2e-07	23.8	0.0	53	255	20	226	1	315	0.69	CPBABDHB_00072	Bifunctional	enzyme
PROKKA_ERR1018258_M2-PK644A.SZAXPI015254-45_bin.31.faa	-	230	neuA_final_mafft_auto	-	321	6.7e-92	305.6	0.3	1	1	2.4e-95	7.4e-92	305.4	0.3	35	255	1	229	1	230	0.95	NAKJGMLL_01904	N-acylneuraminate	cytidylyltransferase
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.3.faa	-	234	neuA_final_mafft_auto	-	321	2.1e-82	274.2	0.0	1	1	2.7e-85	2.4e-82	274.0	0.0	37	249	6	226	1	233	0.92	ADIFMINM_01742	CMP-N,N'-diacetyllegionaminic	acid
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.3.faa	-	270	neuA_final_mafft_auto	-	321	1.2e-08	31.8	0.2	1	1	4.5e-11	4.1e-08	30.1	0.2	36	252	28	269	2	270	0.70	ADIFMINM_02127	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.3.faa	-	605	neuA_final_mafft_auto	-	321	0.015	11.8	0.0	1	2	6.3e-05	0.057	9.9	0.1	219	259	212	253	115	327	0.78	ADIFMINM_00221	CMP-5'-(3-aminopropyl)phosphonate	synthase
PROKKA_ERR1018268_M2-PK708A.SZAXPI015264-87_bin.3.faa	-	605	neuA_final_mafft_auto	-	321	0.015	11.8	0.0	2	2	0.63	5.7e+02	-3.3	0.0	91	118	455	480	453	499	0.84	ADIFMINM_00221	CMP-5'-(3-aminopropyl)phosphonate	synthase
PROKKA_ERR1018259_M2-PK647A.SZAXPI015255-46_bin.52.faa	-	384	neuA_final_mafft_auto	-	321	0.0039	13.7	0.0	1	1	4.2e-06	0.011	12.2	0.0	53	254	20	222	14	238	0.64	LOMNPIEE_00043	Bifunctional	enzyme
PROKKA_ERR1018265_M2-PK699A.SZAXPI015261-75_bin.42.faa	-	183	neuA_final_mafft_auto	-	321	2.9e-08	30.5	0.0	1	2	4e-11	5.2e-08	29.7	0.0	57	160	16	111	11	130	0.86	DDDMMDIG_00498	Molybdenum	cofactor
PROKKA_ERR1018265_M2-PK699A.SZAXPI015261-75_bin.42.faa	-	183	neuA_final_mafft_auto	-	321	2.9e-08	30.5	0.0	2	2	0.41	5.3e+02	-3.2	0.0	224	244	157	177	150	180	0.74	DDDMMDIG_00498	Molybdenum	cofactor
PROKKA_ERR1018265_M2-PK699A.SZAXPI015261-75_bin.42.faa	-	243	neuA_final_mafft_auto	-	321	1.4e-05	21.7	0.1	1	1	1.8e-08	2.4e-05	20.9	0.1	38	254	19	241	2	243	0.66	DDDMMDIG_01714	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018236_517A.SZAXPI015231-17_bin.25.faa	-	247	neuA_final_mafft_auto	-	321	6.8e-21	71.8	0.0	1	1	1.9e-23	2.2e-20	70.1	0.0	35	254	1	246	1	247	0.66	HNFFMIPD_02197	8-amino-3,8-dideoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018236_517A.SZAXPI015231-17_bin.25.faa	-	222	neuA_final_mafft_auto	-	321	0.001	15.4	0.0	1	2	0.0054	6.1	3.0	0.0	54	71	21	38	12	51	0.81	HNFFMIPD_01922	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018236_517A.SZAXPI015231-17_bin.25.faa	-	222	neuA_final_mafft_auto	-	321	0.001	15.4	0.0	2	2	2.9e-05	0.033	10.4	0.0	143	251	109	221	105	222	0.57	HNFFMIPD_01922	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018194_M2-Pk017A.SZAXPI003418-8_bin.14.faa	-	253	neuA_final_mafft_auto	-	321	2.8e-56	188.1	0.0	1	1	2.9e-59	3.3e-56	187.8	0.0	35	253	1	236	1	251	0.85	PNPKEPAN_02130	CMP-N,N'-diacetyllegionaminic	acid
PROKKA_ERR1018194_M2-Pk017A.SZAXPI003418-8_bin.14.faa	-	244	neuA_final_mafft_auto	-	321	8.3e-23	78.1	0.1	1	2	2.2e-22	2.5e-19	66.7	0.0	35	100	1	65	1	82	0.94	PNPKEPAN_00302	3-deoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018194_M2-Pk017A.SZAXPI003418-8_bin.14.faa	-	244	neuA_final_mafft_auto	-	321	8.3e-23	78.1	0.1	2	2	4.3e-05	0.048	9.8	0.0	220	255	206	242	144	244	0.77	PNPKEPAN_00302	3-deoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018192_M123A.SZAXPI003416-4_bin.16.faa	-	223	neuA_final_mafft_auto	-	321	3.6e-52	174.8	0.0	1	1	1.7e-55	4.3e-52	174.5	0.0	35	252	1	220	1	222	0.87	FABMKPIL_01034	N-acylneuraminate	cytidylyltransferase
PROKKA_ERR1018228_M2-PK023A.SZAXPI015223-158_bin.37.faa	-	236	neuA_final_mafft_auto	-	321	9.3e-05	18.8	0.1	1	1	9.4e-08	0.00021	17.6	0.1	35	254	1	231	1	236	0.66	POCBDDPH_01238	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018223_M2-PK032A.SZAXPI015218-16_bin.38.faa	-	243	neuA_final_mafft_auto	-	321	1.1e-21	73.5	0.3	1	1	3e-24	3.8e-21	71.8	0.3	35	253	1	240	1	243	0.72	CFNLMKBI_00569	3-deoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018205_A51A.SZAXPI003429-3_bin.24.faa	-	238	neuA_final_mafft_auto	-	321	1e-05	19.7	0.0	1	1	5.4e-08	2.5e-05	18.4	0.0	55	254	22	234	2	237	0.64	HGODOPFD_00436	D-fructose-6-phosphate	cytidylyltransferase
PROKKA_ERR1018294_MSC1A.SZAXPI017466-84_bin.60.faa	-	240	neuA_final_mafft_auto	-	321	2.8e-08	28.6	0.0	1	1	6.9e-10	2.3e-07	25.6	0.0	54	255	22	233	1	237	0.74	DDJBDJHD_00257	D-fructose-6-phosphate	cytidylyltransferase
PROKKA_ERR1018294_MSC1A.SZAXPI017466-84_bin.60.faa	-	387	neuA_final_mafft_auto	-	321	9.3e-07	23.6	0.0	1	1	3.3e-09	1.1e-06	23.4	0.0	53	255	20	226	1	315	0.70	DDJBDJHD_00654	Bifunctional	enzyme
PROKKA_ERR1018305_MSC103A.SZAXPI017588-123_bin.57.faa	-	247	neuA_final_mafft_auto	-	321	2.3e-20	69.7	0.0	1	1	8.8e-23	7.3e-20	68.0	0.0	35	254	1	246	1	247	0.67	MGKIMCDM_00066	8-amino-3,8-dideoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018305_MSC103A.SZAXPI017588-123_bin.57.faa	-	222	neuA_final_mafft_auto	-	321	0.00042	16.2	0.0	1	2	0.0059	4.9	2.8	0.0	54	71	21	38	12	50	0.82	MGKIMCDM_00353	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018305_MSC103A.SZAXPI017588-123_bin.57.faa	-	222	neuA_final_mafft_auto	-	321	0.00042	16.2	0.0	2	2	1.6e-05	0.013	11.3	0.0	143	251	109	221	105	222	0.60	MGKIMCDM_00353	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018275_M2-PK732A.SZAXPI015271-93_bin.21.faa	-	249	neuA_final_mafft_auto	-	321	1e-75	251.1	0.3	1	1	1.9e-78	1.2e-75	250.9	0.3	33	251	17	243	3	249	0.89	CCPMIOBN_00623	CMP-N,N'-diacetyllegionaminic	acid
PROKKA_ERR1018275_M2-PK732A.SZAXPI015271-93_bin.21.faa	-	606	neuA_final_mafft_auto	-	321	0.00025	16.5	0.3	1	1	2.6e-06	0.0016	13.9	0.3	219	259	210	259	112	343	0.58	CCPMIOBN_01072	CMP-5'-(3-aminopropyl)phosphonate	synthase
PROKKA_ERR1018286_M2-PK059A.SZAXPI017458-25_bin.43.faa	-	232	neuA_final_mafft_auto	-	321	1.9e-07	26.1	0.1	1	1	1.1e-09	4.3e-07	24.9	0.1	38	255	5	230	1	232	0.68	ABHIDPLI_00173	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018286_M2-PK059A.SZAXPI017458-25_bin.43.faa	-	246	neuA_final_mafft_auto	-	321	0.0027	12.4	0.0	1	1	2.9e-05	0.011	10.4	0.0	56	171	24	139	21	241	0.67	ABHIDPLI_00420	Ribitol-5-phosphate	cytidylyltransferase
PROKKA_ERR1018261_M2-PK653A.SZAXPI015257-56_bin.20.faa	-	447	neuA_final_mafft_auto	-	321	9.4e-09	31.6	0.3	1	1	4.3e-10	4e-07	26.3	0.3	58	255	20	237	13	308	0.59	MKCPFCPN_00211	Bifunctional	protein
PROKKA_ERR1018261_M2-PK653A.SZAXPI015257-56_bin.20.faa	-	229	neuA_final_mafft_auto	-	321	0.00073	15.6	1.1	1	1	3.3e-06	0.0031	13.5	1.1	38	162	3	126	1	227	0.57	MKCPFCPN_00089	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018196_M2-Pk012A.SZAXPI003420-4_bin.5.faa	-	253	neuA_final_mafft_auto	-	321	2.5e-56	187.9	0.0	1	1	1.7e-59	3e-56	187.6	0.0	35	253	1	236	1	251	0.85	OAHPNPEF_01748	CMP-N,N'-diacetyllegionaminic	acid
PROKKA_ERR1018188_M2-Pk014A.SZAXPI003412-1_bin.77.faa	-	244	neuA_final_mafft_auto	-	321	3.5e-06	23.0	0.4	1	1	7.6e-08	4.1e-05	19.5	0.4	45	256	14	234	1	243	0.72	CIBJMADP_01157	D-fructose-6-phosphate	cytidylyltransferase
PROKKA_ERR1018188_M2-Pk014A.SZAXPI003412-1_bin.77.faa	-	198	neuA_final_mafft_auto	-	321	4.9e-06	22.5	0.0	1	2	1.9e-08	1e-05	21.5	0.0	37	98	7	68	1	78	0.88	CIBJMADP_00829	Bifunctional	protein
PROKKA_ERR1018188_M2-Pk014A.SZAXPI003412-1_bin.77.faa	-	198	neuA_final_mafft_auto	-	321	4.9e-06	22.5	0.0	2	2	0.3	1.6e+02	-2.2	0.0	230	242	173	186	107	191	0.76	CIBJMADP_00829	Bifunctional	protein
PROKKA_ERR1018188_M2-Pk014A.SZAXPI003412-1_bin.77.faa	-	252	neuA_final_mafft_auto	-	321	8.9e-05	18.4	0.0	1	1	4.6e-07	0.00025	16.9	0.0	44	257	14	236	1	251	0.66	CIBJMADP_01597	D-fructose-6-phosphate	cytidylyltransferase
PROKKA_ERR1018233_534A.SZAXPI015228-14_bin.18.faa	-	386	neuA_final_mafft_auto	-	321	7.6e-60	199.6	0.1	1	1	1.7e-62	8.5e-60	199.5	0.1	35	259	1	257	1	340	0.77	LBEHJENO_00221	8-amino-3,8-dideoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018233_534A.SZAXPI015228-14_bin.18.faa	-	245	neuA_final_mafft_auto	-	321	4.7e-23	78.7	0.1	1	1	1.3e-25	6.7e-23	78.2	0.1	35	220	1	190	1	244	0.77	LBEHJENO_01843	3-deoxy-manno-octulosonate	cytidylyltransferase
PROKKA_ERR1018233_534A.SZAXPI015228-14_bin.18.faa	-	234	neuA_final_mafft_auto	-	321	2.6e-05	20.4	0.0	1	1	6.8e-08	3.4e-05	20.1	0.0	57	222	32	194	28	224	0.80	LBEHJENO_00363	2-C-methyl-D-erythritol	4-phosphate
PROKKA_ERR1018233_534A.SZAXPI015228-14_bin.18.faa	-	420	neuA_final_mafft_auto	-	321	0.0046	13.0	4.2	1	3	0.68	3.4e+02	-3.0	0.1	214	230	157	174	151	178	0.70	LBEHJENO_00905	Molybdenum	cofactor
PROKKA_ERR1018233_534A.SZAXPI015228-14_bin.18.faa	-	420	neuA_final_mafft_auto	-	321	0.0046	13.0	4.2	2	3	1.4e-05	0.0069	12.5	0.1	25	99	218	295	193	304	0.76	LBEHJENO_00905	Molybdenum	cofactor
PROKKA_ERR1018233_534A.SZAXPI015228-14_bin.18.faa	-	420	neuA_final_mafft_auto	-	321	0.0046	13.0	4.2	3	3	0.032	16	1.4	0.1	229	246	394	413	371	416	0.73	LBEHJENO_00905	Molybdenum	cofactor
PROKKA_ERR1018287_M2-PK063A.SZAXPI017459-26_bin.29.faa	-	238	neuA_final_mafft_auto	-	321	7.6e-06	19.7	0.0	1	1	5.4e-08	1.9e-05	18.4	0.0	55	254	22	234	2	237	0.64	OFFKMHDN_00338	D-fructose-6-phosphate	cytidylyltransferase
PROKKA_ERR1018265_M2-PK699A.SZAXPI015261-75_bin.39.faa	-	227	neuA_final_mafft_auto	-	321	0.00013	18.3	0.0	1	1	3.7e-07	0.00084	15.7	0.0	58	216	25	177	20	226	0.61	LDBBOHDC_00703	Ribitol-5-phosphate	cytidylyltransferase
PROKKA_ERR1018227_M2-PK002A.SZAXPI015222-123_bin.41.faa	-	232	neuA_final_mafft_auto	-	321	1.2e-75	251.8	0.1	1	1	1.7e-78	1.3e-75	251.6	0.1	35	251	1	225	1	232	0.90	DPFOLLNC_01515	CMP-N,N'-diacetyllegionaminic	acid
