PROKKA_ERR688506_31009_SZAXPI022053-133_bin.87.faa_IDOOFNIM_01405	-	86	neuS_final_auto	-	386	0.0071	12.4	0.3	1	1	4.3e-06	0.0079	12.3	0.3	195	246	12	64	4	71	0.80	hypothetical	protein
PROKKA_ERR688576_31875_SZAXPI021654-123_bin.31.faa_LEIDAAIG_00701	-	331	neuS_final_auto	-	386	0.014	11.8	0.1	1	1	7.9e-06	0.018	11.4	0.1	129	258	67	213	62	213	0.72	Oligopeptide	transport	ATP-binding
PROKKA_ERR688524_31275_SZAXPI021941-129_bin.5.faa_LNMJPNMK_00382	-	324	neuS_final_auto	-	386	1.5e-26	90.5	0.0	1	1	8.9e-30	1.9e-26	90.2	0.0	9	309	3	309	1	322	0.85	hypothetical	protein
PROKKA_ERR688641_531333_SZAXPI021645-90_bin.2.faa_BKGGEHEE_00267	-	359	neuS_final_auto	-	386	9.8e-16	53.8	12.4	1	1	1.3e-18	1.2e-15	53.5	12.4	8	330	1	337	1	356	0.73	hypothetical	protein
PROKKA_ERR688506_31009_SZAXPI022053-133_bin.16.faa_IECDKHAA_00111	-	365	neuS_final_auto	-	386	3.3e-20	66.4	8.9	1	1	1.9e-22	4.1e-20	66.1	8.9	8	323	1	330	1	363	0.71	hypothetical	protein
PROKKA_ERR688536_31398_SZAXPI021670-25_bin.16.faa_ILMFKJNB_01446	-	366	neuS_final_auto	-	386	1.6e-24	84.0	9.8	1	1	7.6e-28	1.8e-24	83.9	9.8	8	323	1	343	1	366	0.69	hypothetical	protein
PROKKA_ERR688634_530890_SZAXPI021648-95_bin.30.faa_BBGOKHDL_04425	-	331	neuS_final_auto	-	386	1.4e-30	105.1	5.4	1	1	3.6e-34	1.8e-30	104.7	5.4	59	307	31	297	1	316	0.80	hypothetical	protein
PROKKA_ERR688592_530054_SZAXPI021932-90_bin.62.faa_NECKLCGL_00721	-	411	neuS_final_auto	-	386	6.2e-05	19.9	13.1	1	1	3.8e-08	0.00011	19.0	13.0	114	323	64	311	29	365	0.63	hypothetical	protein
PROKKA_ERR688635_531128_SZAXPI021689-166_bin.52.faa_JLOMGKDD_00087	-	439	neuS_final_auto	-	386	7.2e-37	124.9	0.0	1	1	3.1e-40	8.3e-37	124.7	0.0	49	341	78	438	62	439	0.84	hypothetical	protein
PROKKA_ERR688535_31379_SZAXPI022061-17_bin.48.faa_JDMBIIFC_01390	-	314	neuS_final_auto	-	386	1.2e-27	93.8	0.0	1	1	9e-31	1.5e-27	93.5	0.0	8	303	1	291	1	309	0.90	hypothetical	protein
PROKKA_ERR688608_530258_SZAXPI022074-87_bin.3.faa_LJFBJDMF_01688	-	314	neuS_final_auto	-	386	2.9e-27	92.8	0.0	1	1	1.9e-30	3.6e-27	92.5	0.0	8	303	1	291	1	309	0.90	hypothetical	protein
PROKKA_ERR688536_31398_SZAXPI021670-25_bin.39.faa_GEMGOPBF_01175	-	359	neuS_final_auto	-	386	2.6e-15	54.2	12.8	1	1	1.9e-18	3.2e-15	53.9	12.8	8	340	1	351	1	356	0.74	hypothetical	protein
PROKKA_ERR688536_31398_SZAXPI021670-25_bin.39.faa_GEMGOPBF_00583	-	385	neuS_final_auto	-	386	0.00048	17.1	5.2	1	1	5.5e-07	0.00091	16.2	5.2	219	323	253	360	62	383	0.81	hypothetical	protein
PROKKA_ERR688536_31398_SZAXPI021670-25_bin.32.faa_NCEDDKDP_00291	-	322	neuS_final_auto	-	386	3.1e-26	89.3	0.0	1	1	2e-29	3.7e-26	89.1	0.0	9	308	3	306	1	319	0.86	hypothetical	protein
PROKKA_ERR688518_31232_SZAXPI022077-90_bin.50.faa_JNACJIEK_00164	-	314	neuS_final_auto	-	386	9.7e-28	93.8	0.0	1	1	9.3e-31	1.2e-27	93.5	0.0	8	303	1	291	1	309	0.91	hypothetical	protein
PROKKA_ERR688573_31872_SZAXPI021644-88_bin.48.faa_LFFDHKNP_00338	-	314	neuS_final_auto	-	386	5.5e-28	94.6	0.0	1	1	5.1e-31	6.7e-28	94.3	0.0	8	303	1	291	1	309	0.90	hypothetical	protein
PROKKA_ERR688629_530705_SZAXPI021936-102_bin.37.faa_NBLCNIJP_02366	-	154	neuS_final_auto	-	386	0.0056	13.3	1.1	1	1	2.2e-06	0.0059	13.2	1.1	153	245	13	131	1	140	0.66	hypothetical	protein
PROKKA_ERR688550_31512_SZAXPI022066-32_bin.7.faa_JIGHJHMG_00459	-	322	neuS_final_auto	-	386	3.6e-26	89.2	0.0	1	1	2.2e-29	4.3e-26	89.0	0.0	9	307	3	305	1	320	0.86	hypothetical	protein
PROKKA_ERR710426_532749_RSZAXPI000649-16_bin.23.faa_JNBIKIJD_01233	-	260	neuS_final_auto	-	386	0.0099	11.8	0.0	1	1	7.4e-06	0.012	11.5	0.0	165	258	92	196	70	228	0.84	Nitrate	import	ATP-binding
PROKKA_ERR688593_530055_SZAXPI022078-93_bin.24.faa_DBIEEAPH_00633	-	129	neuS_final_auto	-	386	1.8e-09	33.6	0.0	1	1	1.5e-12	1.9e-09	33.6	0.0	233	329	5	99	1	125	0.73	hypothetical	protein
PROKKA_ERR688626_530600_SZAXPI022079-94_bin.34.faa_GGINHKBI_00812	-	334	neuS_final_auto	-	386	1.1e-17	60.0	18.7	1	1	2.2e-20	1.8e-17	59.3	18.7	8	305	1	292	1	319	0.80	hypothetical	protein
PROKKA_ERR688607_530251_SZAXPI022054-136_bin.2.faa_NALDPBHN_00337	-	231	neuS_final_auto	-	386	0.012	11.2	4.1	1	1	1.1e-05	0.015	10.9	3.8	11	72	30	128	26	188	0.72	hypothetical	protein
PROKKA_ERR688601_530168_SZAXPI021721-27_bin.26.faa_JLKDBCOE_07635	-	331	neuS_final_auto	-	386	0.054	11.8	0.1	1	1	7.9e-06	0.072	11.4	0.1	129	258	67	213	62	213	0.72	Oligopeptide	transport	ATP-binding
PROKKA_ERR688526_31282_SZAXPI021938-111_bin.56.faa_JEHCJAJH_00134	-	361	neuS_final_auto	-	386	2.4e-38	129.4	2.7	1	1	1.4e-41	3e-38	129.1	2.7	1	300	1	326	1	328	0.83	hypothetical	protein
PROKKA_ERR688610_530295_SZAXPI022047-102_bin.17.faa_FAFAIACI_00207	-	359	neuS_final_auto	-	386	4.4e-16	53.8	12.4	1	1	1.3e-18	5.4e-16	53.5	12.4	8	330	1	337	1	356	0.73	hypothetical	protein
PROKKA_ERR710429_532802_RSZAXPI000652-19_bin.28.faa_KMMHILAD_00675	-	324	neuS_final_auto	-	386	2.7e-26	89.6	0.0	1	1	1.7e-29	3.3e-26	89.3	0.0	9	308	3	308	1	321	0.85	hypothetical	protein
PROKKA_ERR688516_31219_SZAXPI021965-84_bin.11.faa_BOKPAJJD_00499	-	314	neuS_final_auto	-	386	3.4e-27	92.5	0.0	1	1	2.2e-30	4.2e-27	92.2	0.0	8	303	1	291	1	309	0.91	hypothetical	protein
PROKKA_ERR688567_31884_SZAXPI021655-129_bin.20.faa_ALIAODCA_00199	-	322	neuS_final_auto	-	386	2.7e-27	90.2	0.0	1	1	1.1e-29	3.2e-27	89.9	0.0	9	307	3	305	1	319	0.86	hypothetical	protein
PROKKA_ERR688642_531352_SZAXPI021718-21_bin.61.faa_BDFIMOPA_02467	-	373	neuS_final_auto	-	386	7.6e-17	59.2	16.3	1	1	2.7e-20	8.5e-17	59.0	16.3	12	323	13	345	1	373	0.67	hypothetical	protein
PROKKA_ERR688569_31866_SZAXPI021631-20_bin.25.faa_EGIBMCHH_03281	-	361	neuS_final_auto	-	386	6.9e-22	76.4	12.8	1	1	6.7e-25	8.2e-22	76.2	12.8	8	314	1	331	1	360	0.76	hypothetical	protein
PROKKA_ERR688569_31866_SZAXPI021631-20_bin.25.faa_EGIBMCHH_01071	-	209	neuS_final_auto	-	386	0.0024	15.3	2.5	1	1	2.1e-06	0.0026	15.3	2.5	96	208	90	207	36	209	0.80	ComE	operon	protein
PROKKA_ERR688569_31866_SZAXPI021631-20_bin.25.faa_EGIBMCHH_02459	-	233	neuS_final_auto	-	386	0.0038	14.7	0.2	1	1	3.8e-06	0.0046	14.4	0.2	211	282	148	229	74	232	0.79	putative	ABC	transporter
PROKKA_ERR688569_31866_SZAXPI021631-20_bin.25.faa_EGIBMCHH_03337	-	381	neuS_final_auto	-	386	0.0053	14.2	0.5	1	2	4.4e-06	0.0053	14.2	0.5	154	258	93	217	50	217	0.73	Deoxyribokinase
PROKKA_ERR688569_31866_SZAXPI021631-20_bin.25.faa_EGIBMCHH_03337	-	381	neuS_final_auto	-	386	0.0053	14.2	0.5	2	2	0.2	2.4e+02	-1.1	0.1	33	64	298	329	288	349	0.77	Deoxyribokinase
PROKKA_ERR688548_31493_SZAXPI021643-87_bin.16.faa_MBMNMKMG_01263	-	314	neuS_final_auto	-	386	1.2e-27	93.6	0.0	1	1	1e-30	1.4e-27	93.3	0.0	8	303	1	291	1	309	0.91	hypothetical	protein
PROKKA_ERR688545_31455_SZAXPI021725-37_bin.14.faa_ICAGHDCK_01147	-	359	neuS_final_auto	-	386	0.0048	13.5	0.4	1	2	7.6e-06	0.02	11.4	0.0	37	175	4	149	1	179	0.74	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol	alpha-1,3-N-acetylgalactosaminyltransferase
PROKKA_ERR688545_31455_SZAXPI021725-37_bin.14.faa_ICAGHDCK_01147	-	359	neuS_final_auto	-	386	0.0048	13.5	0.4	2	2	0.031	80	-0.4	0.1	324	363	222	306	192	348	0.64	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol	alpha-1,3-N-acetylgalactosaminyltransferase
PROKKA_ERR688533_31360_SZAXPI022068-36_bin.78.faa_MIHKNDOF_01709	-	322	neuS_final_auto	-	386	5e-26	88.7	0.0	1	1	3.1e-29	5.9e-26	88.4	0.0	9	307	3	305	1	320	0.85	hypothetical	protein
PROKKA_ERR688528_31300_SZAXPI022049-109_bin.77.faa_JAKAGIBJ_00995	-	314	neuS_final_auto	-	386	1.5e-27	93.8	0.0	1	1	9.3e-31	1.9e-27	93.5	0.0	8	303	1	291	1	309	0.91	hypothetical	protein
PROKKA_ERR688580_31879_SZAXPI021647-94_bin.19.faa_GKBBGDII_01698	-	314	neuS_final_auto	-	386	2e-27	93.4	0.0	1	1	1.2e-30	2.5e-27	93.1	0.0	8	303	1	291	1	309	0.91	hypothetical	protein
PROKKA_ERR688601_530168_SZAXPI021721-27_bin.3.faa_LNPNPKFL_00675	-	314	neuS_final_auto	-	386	3.4e-27	92.5	0.0	1	1	2.2e-30	4.2e-27	92.2	0.0	8	303	1	291	1	309	0.91	hypothetical	protein
PROKKA_ERR688651_531775_SZAXPI021637-37_bin.44.faa_OOFNEECP_00182	-	346	neuS_final_auto	-	386	3.5e-30	103.0	2.0	1	1	1.2e-33	3.5e-30	103.0	2.0	111	323	107	321	102	340	0.80	hypothetical	protein
PROKKA_ERR688561_31711_SZAXPI022063-23_bin.18.faa_FINEPFMH_00018	-	233	neuS_final_auto	-	386	0.0027	13.4	0.1	1	1	2.4e-06	0.0033	13.1	0.1	202	283	133	230	67	233	0.71	putative	ABC	transporter
PROKKA_ERR710426_532749_RSZAXPI000649-16_bin.34.faa_GNJFMLNP_02359	-	387	neuS_final_auto	-	386	8.7e-23	80.4	15.3	1	1	2e-26	1e-22	80.2	15.3	8	323	4	345	1	382	0.73	hypothetical	protein
PROKKA_ERR710426_532749_RSZAXPI000649-16_bin.34.faa_GNJFMLNP_08244	-	385	neuS_final_auto	-	386	0.0062	15.1	0.1	1	1	2.6e-06	0.013	14.0	0.1	240	355	227	367	224	376	0.62	hypothetical	protein
PROKKA_ERR688525_31276_SZAXPI021668-89_bin.38.faa_NDGKIEND_01948	-	565	neuS_final_auto	-	386	6.4e-39	131.3	18.7	1	2	6.1e-42	6.4e-39	131.3	18.7	8	346	1	392	1	503	0.76	hypothetical	protein
PROKKA_ERR688525_31276_SZAXPI021668-89_bin.38.faa_NDGKIEND_01948	-	565	neuS_final_auto	-	386	6.4e-39	131.3	18.7	2	2	0.0035	3.7	3.7	0.8	52	94	509	550	488	557	0.70	hypothetical	protein
PROKKA_ERR688525_31276_SZAXPI021668-89_bin.38.faa_NDGKIEND_01945	-	368	neuS_final_auto	-	386	1.6e-24	83.9	13.0	1	1	1.7e-27	1.8e-24	83.7	13.0	8	373	1	359	1	367	0.74	hypothetical	protein
PROKKA_ERR688597_530142_SZAXPI021929-87_bin.20.faa_IEOONLKI_00349	-	394	neuS_final_auto	-	386	2.7e-06	25.4	14.4	1	1	1.1e-09	7e-06	24.0	14.4	11	345	17	362	11	379	0.71	hypothetical	protein
PROKKA_ERR688508_31030_SZAXPI021937-109_bin.33.faa_MOPHBJNA_00480	-	314	neuS_final_auto	-	386	1.3e-37	126.3	2.1	1	1	1.2e-40	1.6e-37	126.1	2.1	82	313	68	302	1	313	0.77	hypothetical	protein
PROKKA_ERR710432_532915_RSZAXPI000656-23_bin.36.faa_AJPJGIGL_01290	-	357	neuS_final_auto	-	386	5.3e-37	125.1	0.0	1	1	2.7e-40	6.1e-37	124.9	0.0	82	341	48	356	12	357	0.89	hypothetical	protein
PROKKA_ERR688542_31449_SZAXPI021940-123_bin.33.faa_PBDIGAKC_01015	-	359	neuS_final_auto	-	386	0.0034	12.9	0.4	1	2	8.1e-06	0.01	11.4	0.2	37	161	4	156	1	221	0.72	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol	alpha-1,3-N-acetylgalactosaminyltransferase
PROKKA_ERR688542_31449_SZAXPI021940-123_bin.33.faa_PBDIGAKC_01015	-	359	neuS_final_auto	-	386	0.0034	12.9	0.4	2	2	0.023	30	-0.0	0.0	323	363	221	306	169	348	0.66	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol	alpha-1,3-N-acetylgalactosaminyltransferase
PROKKA_ERR688634_530890_SZAXPI021648-95_bin.40.faa_KCEJCFIP_00343	-	314	neuS_final_auto	-	386	5.1e-27	92.0	0.0	1	1	3.2e-30	6.2e-27	91.7	0.0	8	303	1	291	1	309	0.91	hypothetical	protein
PROKKA_ERR688574_31873_SZAXPI021690-169_bin.35.faa_GOOGOJAE_01201	-	161	neuS_final_auto	-	386	0.016	11.6	0.0	1	1	8.3e-06	0.019	11.3	0.0	39	110	10	90	1	101	0.81	NADPH-dependent	7-cyano-7-deazaguanine	reductase
PROKKA_ERR688568_31865_SZAXPI021667-39_bin.26.faa_OOOJBMKM_00388	-	364	neuS_final_auto	-	386	1.1e-22	77.8	15.3	1	1	2.1e-25	1.4e-22	77.4	15.3	12	327	4	336	1	363	0.78	hypothetical	protein
PROKKA_ERR688568_31865_SZAXPI021667-39_bin.26.faa_OOOJBMKM_01798	-	363	neuS_final_auto	-	386	2.7e-19	66.6	7.7	1	1	4.6e-22	3.2e-19	66.4	7.7	8	355	1	350	1	360	0.71	hypothetical	protein
PROKKA_ERR688568_31865_SZAXPI021667-39_bin.26.faa_OOOJBMKM_00661	-	303	neuS_final_auto	-	386	0.0022	14.3	0.1	1	1	6.6e-06	0.0046	13.2	0.1	102	143	35	87	17	195	0.69	putative	HTH-type	transcriptional
PROKKA_ERR688580_31879_SZAXPI021647-94_bin.32.faa_ANHFAAOM_00317	-	385	neuS_final_auto	-	386	1.1e-05	21.1	5.8	1	2	2.5e-08	3.1e-05	19.6	4.7	49	226	41	220	20	246	0.65	D-inositol-3-phosphate	glycosyltransferase
PROKKA_ERR688580_31879_SZAXPI021647-94_bin.32.faa_ANHFAAOM_00317	-	385	neuS_final_auto	-	386	1.1e-05	21.1	5.8	2	2	0.022	27	0.1	0.0	147	180	316	349	288	375	0.66	D-inositol-3-phosphate	glycosyltransferase
PROKKA_ERR688576_31875_SZAXPI021654-123_bin.76.faa_GLLNPIMN_00436	-	189	neuS_final_auto	-	386	5.1e-24	82.2	0.0	1	1	5.6e-27	5.8e-24	82.0	0.0	177	341	16	188	4	189	0.82	hypothetical	protein
PROKKA_ERR688576_31875_SZAXPI021654-123_bin.76.faa_GLLNPIMN_00437	-	264	neuS_final_auto	-	386	1.1e-07	28.4	0.0	1	1	1.4e-10	1.5e-07	28.0	0.0	47	141	135	256	120	261	0.81	hypothetical	protein
PROKKA_ERR688580_31879_SZAXPI021647-94_bin.26.faa_AAAGHKDI_01370	-	165	neuS_final_auto	-	386	0.0024	13.5	0.3	1	1	2.3e-06	0.0031	13.1	0.3	33	110	8	94	2	107	0.83	NADPH-dependent	7-cyano-7-deazaguanine	reductase
PROKKA_ERR688593_530055_SZAXPI022078-93_bin.17.faa_NKGKEAEF_00130	-	293	neuS_final_auto	-	386	0.00013	16.9	0.0	1	1	2.4e-07	0.00018	16.4	0.0	241	343	118	240	110	291	0.62	hypothetical	protein
PROKKA_ERR688513_31159_SZAXPI021669-24_bin.3.faa_MEGMKNIA_01506	-	301	neuS_final_auto	-	386	0.0015	14.9	0.1	1	2	1.6e-06	0.0035	13.7	0.1	83	212	18	150	6	180	0.60	HTH-type	transcriptional	regulator
PROKKA_ERR688513_31159_SZAXPI021669-24_bin.3.faa_MEGMKNIA_01506	-	301	neuS_final_auto	-	386	0.0015	14.9	0.1	2	2	0.11	2.4e+02	-2.2	0.0	120	142	190	212	189	245	0.73	HTH-type	transcriptional	regulator
PROKKA_ERR688569_31866_SZAXPI021631-20_bin.33.faa_KAGPALEI_02476	-	154	neuS_final_auto	-	386	0.0056	13.3	1.2	1	1	2.2e-06	0.006	13.2	1.2	153	245	13	131	1	140	0.66	hypothetical	protein
PROKKA_ERR688630_530743_SZAXPI021933-93_bin.9.faa_FAJMONCF_02143	-	361	neuS_final_auto	-	386	1.5e-34	117.3	6.3	1	1	6.5e-38	1.8e-34	117.0	6.3	8	300	2	327	1	327	0.80	hypothetical	protein
PROKKA_ERR710424_531663_RSZAXPI000657-24_bin.52.faa_KKDCDDAE_03875	-	331	neuS_final_auto	-	386	0.026	11.8	0.1	1	1	7.9e-06	0.034	11.4	0.1	129	258	67	213	62	213	0.72	Oligopeptide	transport	ATP-binding
PROKKA_ERR688541_31446_SZAXPI021629-16_bin.10.faa_AHFHOBGE_02856	-	119	neuS_final_auto	-	386	0.008	14.2	2.4	1	1	1.3e-06	0.009	14.0	2.4	63	177	3	110	1	118	0.76	hypothetical	protein
PROKKA_ERR688555_31582_SZAXPI021949-17_bin.26.faa_JFPPCEDH_02499	-	331	neuS_final_auto	-	386	0.023	11.8	0.1	1	1	7.9e-06	0.031	11.4	0.1	129	258	67	213	62	213	0.72	Oligopeptide	transport	ATP-binding
PROKKA_ERR688625_530558_SZAXPI021931-89_bin.31.faa_POLHJJKC_00796	-	331	neuS_final_auto	-	386	0.0097	12.3	0.1	1	1	5.6e-06	0.013	11.9	0.1	127	258	65	213	61	213	0.73	Oligopeptide	transport	ATP-binding
PROKKA_ERR688565_31750_SZAXPI022062-21_bin.67.faa_KEPFFNEH_00012	-	322	neuS_final_auto	-	386	4.4e-26	88.9	0.0	1	1	2.7e-29	5.2e-26	88.7	0.0	9	307	3	305	1	320	0.85	hypothetical	protein
PROKKA_ERR688622_530444_SZAXPI022087-89_bin.30.faa_BMODMEBO_02372	-	216	neuS_final_auto	-	386	0.00047	17.2	5.3	1	1	4e-07	0.00066	16.7	5.3	131	244	43	160	12	163	0.85	Taurine	import	ATP-binding
PROKKA_ERR688622_530444_SZAXPI022087-89_bin.30.faa_BMODMEBO_02547	-	251	neuS_final_auto	-	386	0.0072	13.2	1.4	1	1	5.4e-06	0.009	12.9	1.4	165	258	101	194	61	244	0.78	Petrobactin	import	ATP-binding
PROKKA_ERR688627_530623_SZAXPI021951-21_bin.10.faa_AABDNEEH_00444	-	189	neuS_final_auto	-	386	2.2e-24	82.2	0.0	1	1	5.6e-27	2.5e-24	82.0	0.0	177	341	16	188	4	189	0.82	hypothetical	protein
PROKKA_ERR688627_530623_SZAXPI021951-21_bin.10.faa_AABDNEEH_00445	-	264	neuS_final_auto	-	386	5e-08	28.4	0.0	1	1	1.4e-10	6.5e-08	28.0	0.0	47	141	135	256	120	261	0.81	hypothetical	protein
PROKKA_ERR688542_31449_SZAXPI021940-123_bin.13.faa_IHPNDCFJ_00443	-	322	neuS_final_auto	-	386	7.3e-25	84.6	0.0	1	1	5.2e-28	8.5e-25	84.4	0.0	9	308	3	306	1	321	0.85	hypothetical	protein
PROKKA_ERR710424_531663_RSZAXPI000657-24_bin.36.faa_DIFFNPGI_00908	-	361	neuS_final_auto	-	386	2.3e-38	129.6	2.6	1	1	1.3e-41	2.9e-38	129.2	2.6	1	300	1	326	1	328	0.83	hypothetical	protein
PROKKA_ERR688569_31866_SZAXPI021631-20_bin.67.faa_PHBPMENC_02755	-	331	neuS_final_auto	-	386	0.02	11.8	0.1	1	1	7.9e-06	0.026	11.4	0.1	129	258	67	213	62	213	0.72	Oligopeptide	transport	ATP-binding
PROKKA_ERR688573_31872_SZAXPI021644-88_bin.2.faa_DNFJNCNK_00432	-	322	neuS_final_auto	-	386	5.1e-26	88.7	0.0	1	1	3.2e-29	6.1e-26	88.4	0.0	9	307	3	305	1	319	0.86	hypothetical	protein
PROKKA_ERR688575_31874_SZAXPI021632-21_bin.24.faa_DDDEOJBF_00753	-	335	neuS_final_auto	-	386	1.5e-64	214.5	25.4	1	1	3.5e-67	1.7e-64	214.4	25.4	8	319	1	327	1	335	0.92	hypothetical	protein
PROKKA_ERR688575_31874_SZAXPI021632-21_bin.24.faa_DDDEOJBF_00604	-	241	neuS_final_auto	-	386	0.00051	15.2	0.2	1	1	1.5e-06	0.0007	14.8	0.2	154	251	50	140	7	142	0.82	D-alanyl-D-alanine	carboxypeptidase
PROKKA_ERR688629_530705_SZAXPI021936-102_bin.14.faa_OOBEKBHA_00410	-	359	neuS_final_auto	-	386	0.0036	12.9	0.6	1	2	8.2e-06	0.01	11.3	0.2	37	161	4	156	1	221	0.72	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol	alpha-1,3-N-acetylgalactosaminyltransferase
PROKKA_ERR688629_530705_SZAXPI021936-102_bin.14.faa_OOBEKBHA_00410	-	359	neuS_final_auto	-	386	0.0036	12.9	0.6	2	2	0.02	26	0.2	0.1	323	363	221	309	157	348	0.67	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol	alpha-1,3-N-acetylgalactosaminyltransferase
PROKKA_ERR688579_31878_SZAXPI021664-24_bin.6.faa_EAMNHAAG_01122	-	361	neuS_final_auto	-	386	1.1e-34	117.3	6.3	1	1	6.5e-38	1.4e-34	117.0	6.3	8	300	2	327	1	327	0.80	hypothetical	protein
PROKKA_ERR688606_530227_SZAXPI022045-94_bin.14.faa_FOGDGEEH_03904	-	356	neuS_final_auto	-	386	2.3e-35	121.1	0.7	1	1	9.4e-39	2.8e-35	120.8	0.7	9	300	3	321	1	330	0.83	hypothetical	protein
PROKKA_ERR688606_530227_SZAXPI022045-94_bin.14.faa_FOGDGEEH_04823	-	511	neuS_final_auto	-	386	0.027	12.2	0.5	1	1	1.5e-05	0.043	11.5	0.5	165	282	108	226	70	434	0.77	Guanosine	import	ATP-binding
PROKKA_ERR710428_532796_RSZAXPI000651-18_bin.68.faa_MNHILCKA_00046	-	359	neuS_final_auto	-	386	0.01	12.8	0.4	1	2	1.2e-05	0.04	10.9	0.1	37	160	4	154	1	179	0.72	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol	alpha-1,3-N-acetylgalactosaminyltransferase
PROKKA_ERR710428_532796_RSZAXPI000651-18_bin.68.faa_MNHILCKA_00046	-	359	neuS_final_auto	-	386	0.01	12.8	0.4	2	2	0.026	91	-0.2	0.0	323	363	221	306	181	348	0.65	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol	alpha-1,3-N-acetylgalactosaminyltransferase
PROKKA_ERR710428_532796_RSZAXPI000651-18_bin.33.faa_OAEPPAJB_01732	-	324	neuS_final_auto	-	386	5.2e-24	81.9	0.0	1	1	3.6e-27	6.4e-24	81.6	0.0	9	309	3	309	1	322	0.81	hypothetical	protein
PROKKA_ERR688558_31685_SZAXPI021691-140_bin.33.faa_IJDFMFBA_00295	-	211	neuS_final_auto	-	386	5.6e-06	22.1	2.4	1	1	1.6e-08	6.9e-06	21.8	2.4	157	261	79	191	42	207	0.84	Bacitracin	transport	ATP-binding
PROKKA_ERR688558_31685_SZAXPI021691-140_bin.33.faa_IJDFMFBA_00317	-	220	neuS_final_auto	-	386	0.001	14.7	0.6	1	1	2.4e-06	0.0011	14.6	0.6	173	261	87	190	6	210	0.78	Bacitracin	transport	ATP-binding
PROKKA_ERR688558_31685_SZAXPI021691-140_bin.33.faa_IJDFMFBA_00064	-	249	neuS_final_auto	-	386	0.0023	13.5	0.5	1	2	1.1e-05	0.0046	12.5	0.3	189	255	109	187	81	190	0.80	Aliphatic	sulfonates	import
PROKKA_ERR688558_31685_SZAXPI021691-140_bin.33.faa_IJDFMFBA_00064	-	249	neuS_final_auto	-	386	0.0023	13.5	0.5	2	2	0.094	41	-0.5	0.1	197	237	179	219	169	223	0.58	Aliphatic	sulfonates	import
